id,relevance
304,1.86816666667
306,2.374955
307,2.34
308,2.328465
309,2.4790775
310,2.54821
311,2.394065
312,2.83378
313,2.276674
315,2.325555
316,2.4089
317,2.19235
320,2.33545
321,2.15436866667
322,2.64963
324,2.6324725
325,2.6539355
326,2.39251
328,2.656769
329,2.40916
330,2.57068
332,2.276255
333,2.50826666667
336,2.34213
337,2.12569
338,2.23675
339,2.14736
342,2.27069
344,2.1235175
345,2.55079
348,2.134705
349,2.28868
352,2.05123166667
353,2.66929
356,2.34171166667
357,2.65911
358,2.56181
360,2.39211666667
362,1.8098155
364,2.5924975
366,2.679198
367,2.591108
368,2.122396
369,2.3616
370,2.72417
371,2.74769666667
372,2.62831
376,2.42294
377,2.73335
378,2.64303
379,2.565694
380,2.14843033333
381,2.6418675
382,2.2668
383,2.14278333333
384,2.707352
386,2.52171333333
387,2.52319333333
388,2.51400333333
390,2.189235
391,1.95171033333
392,2.78174333333
393,2.099655
394,2.12930333333
395,2.2899
396,2.3132
398,2.40272333333
399,2.73033666667
404,2.52333666667
405,2.85733833333
406,2.24529
409,2.28673
410,2.24898
412,2.59316333333
414,2.33969
415,2.027915
416,2.50038
417,1.99497333333
419,2.10766
420,2.53114
423,2.29537666667
424,2.10777666667
425,1.797971
426,2.63486666667
427,1.83243
428,2.27264
429,2.42827
430,1.94706875
431,2.58741
432,2.25317
433,2.29233
434,1.96195
435,2.17027
436,2.63039
437,2.72561
438,2.64727
439,2.77697
441,2.288755
442,2.25317
443,2.050655
448,2.16767
449,2.304765
450,2.14632
451,2.24286
453,2.7379
457,2.72561
460,2.731478
462,2.72507
463,2.87478
464,2.32841
465,2.75054
466,2.86949
467,2.336395
471,2.50457166667
472,2.52823
474,2.78138
477,2.274325
482,2.13347
483,2.3996675
484,2.60521
486,2.687932
487,2.1743675
488,2.56033333333
489,2.323235
490,2.1646975
493,2.36409083333
494,2.027438
495,2.35217
496,2.22011
498,1.954905
499,2.30323783333
502,2.36357
503,2.52223
504,2.27152
505,2.10082
506,2.40177
507,2.39746666667
509,2.61644
510,2.323625
512,2.19779
513,2.19125666667
514,2.54583
515,2.27607
518,1.8305075
519,2.37659
520,2.52104
521,2.48165
522,2.42263
523,2.12828
525,2.44733666667
526,2.55998
527,2.52238
528,2.39145166667
529,2.6334175
530,2.28069
531,2.049565
532,2.50152
534,2.15387
535,2.379555
537,2.49192333333
538,2.29575
539,2.81125
540,2.50936
541,2.43288
543,2.35742
545,2.790785
546,2.316335
547,1.94514
548,2.26453
550,2.69705
552,2.35965
553,2.28404
554,2.258445
555,2.46388
556,2.293685
558,2.19663
560,2.69705
561,2.26871
564,2.53485666667
565,2.117555
566,2.46378
567,2.305145
569,2.427065
570,2.587906
574,2.17897
575,2.574895
577,2.10414333333
578,2.579105
579,2.15271
580,2.51683
586,2.51004
587,2.8034725
588,2.1621
589,2.13562285714
590,2.69802
592,2.51852
594,2.09031285714
596,2.84632
597,2.80761
598,2.53737
599,2.769295
601,2.42961
602,2.562902
603,2.50592
604,2.29303
607,2.38343666667
608,2.4105855
609,1.93815166667
610,2.30276
612,2.34286
613,2.386248
614,2.12023
615,2.3213925
616,2.75015
617,2.32864
618,2.50728
620,2.8346525
621,2.50666
622,2.63731833333
623,1.867052
624,2.72314
625,1.98653833333
627,2.14652
628,2.37527
629,2.7327275
631,2.39049
632,2.29277
633,1.99889
638,2.455875
639,1.959602
641,2.14669
645,2.66997533333
647,2.6796
648,2.26007333333
649,2.58488
650,2.43845
651,2.66388
654,2.54675
655,2.23703
656,1.88739
657,2.75329
658,2.54765166667
664,2.3121725
665,2.792135
667,2.20784
672,2.34786
673,2.68018
675,1.99683
676,2.17113
678,2.10984
681,2.45399
683,2.40505416667
684,2.2218
685,2.51983
689,2.68855
692,2.00072428571
693,2.28485
694,2.54813
695,2.26621
697,2.09876
698,2.32702
699,2.42899
701,2.46571
702,2.39892
703,2.25729
704,2.31560166667
705,2.36796666667
706,2.5162625
707,2.517625
708,2.51415083333
709,2.241062
710,2.5593
711,2.5593
714,2.3925
716,2.19121
717,2.69621
719,2.49310666667
720,2.16564666667
721,2.48294166667
723,2.47001
724,2.69621
725,2.58696133333
727,2.26707333333
728,2.38001
729,2.48498
730,2.48308916667
732,1.90635
733,2.51484
735,2.41141933333
736,2.10111
738,2.4156
741,2.48733
744,2.19247666667
746,1.92322
747,2.23201333333
750,1.734445
752,2.25015
754,2.04580366667
755,2.21436
757,2.67798
761,2.34956
762,1.89600416667
766,2.35214333333
767,1.75820166667
768,2.576335
769,2.7592
770,2.318475
772,2.13704
774,2.44853
775,2.20642
776,2.2363
777,2.29669
779,2.16745
780,2.73499333333
781,2.31418
782,2.42627
783,2.28601866667
785,2.25459
786,2.09226
788,2.15036
789,2.10975
792,2.10719
793,2.36489
794,2.35578
795,2.06203833333
796,2.52563
797,2.813525
798,2.741915
799,2.34441
802,2.36978
803,2.637815
804,2.64999
805,2.79678
806,2.785506
807,2.59917
808,2.46295
809,1.72777
810,2.47809
813,2.3126675
814,2.33218
815,2.364965
816,2.57376
820,2.25863
821,2.22288
822,2.25643
823,2.51117
825,2.192345
827,2.58685
829,2.37484
830,2.13038583333
833,2.5161
834,2.560055
835,2.07793333333
836,2.50125
838,2.7734
839,2.29978
840,2.26479
841,2.30389
842,2.59976
845,2.09219
846,1.965556
848,2.644822
849,2.51952
850,2.18539
851,2.38426
853,2.66681166667
854,2.13214
855,2.32702
856,2.546607
858,1.97928
859,2.37282
860,2.29386
861,2.75865
863,2.36465
864,2.316185
865,1.88461
866,1.92666
870,2.52948
871,2.25113
873,2.32402
874,2.3091
875,1.97738
877,2.47171
879,2.58676
880,2.239285
883,2.003025
884,1.98107
887,2.30811
888,1.82737533333
889,2.02306666667
890,2.006135
891,2.006135
892,2.29478
896,2.56347
897,2.12315783333
900,2.26988333333
901,2.54184266667
903,2.541277
904,2.54595
905,2.682647
906,2.75379333333
907,2.45685
911,2.07062
913,2.07176683333
914,2.009911
915,1.91491
916,2.00329833333
917,1.99100783333
919,1.836032
920,1.84886033333
921,1.94954333333
924,2.751389
925,2.24828
926,2.49061833333
927,2.31227
930,2.27719
931,2.27719
932,2.36725
933,2.26270333333
935,2.31207
936,2.43091
937,2.07566
938,2.0918925
939,2.29754
941,2.38445
942,2.66745
943,2.73631
945,2.69263
946,1.904685
947,2.25025333333
948,2.01887375
949,1.98051875
950,2.05755
951,2.51146
952,2.54979333333
953,2.47653
955,2.16681
956,2.31388
957,2.7660675
959,2.4534672381
960,1.98246
961,2.73576
964,2.45135
965,2.49672
966,1.9614875
967,2.39188
968,2.69183
970,2.929645
971,2.890595
972,2.31169
973,2.77715
975,2.71039
976,2.30009
977,2.2799
979,2.38339
980,2.75209142857
981,2.55384916667
982,2.77411
983,2.12747
985,2.37914666667
986,2.7996675
987,2.58294
988,1.86744
989,2.270415
990,2.41132
992,2.398038
993,2.21097
994,2.65152533333
995,2.3123
996,2.09056
997,2.48334
998,2.48334
999,2.76346
1002,2.75068
1003,2.164995
1005,2.33634
1006,2.22527
1009,2.23374
1010,2.49828
1011,2.34892
1012,2.68298
1013,2.732275
1014,2.77990125
1015,2.31190666667
1016,2.2068775
1017,2.2068775
1018,2.56226833333
1021,2.34538
1023,2.69986
1024,2.13748333333
1025,2.31839
1027,2.2305
1029,2.77515
1030,2.45129333333
1032,2.34743833333
1033,2.522615
1034,2.38530952381
1035,2.42784916667
1036,2.35501666667
1037,2.709785
1039,1.76832833333
1041,2.246715
1042,2.72188666667
1043,2.11700666667
1044,2.00065
1045,2.48173
1046,2.3548
1047,2.15505
1048,2.26156
1049,2.24941
1050,2.038795
1052,2.471175
1054,2.05781766667
1055,2.45684
1057,2.47932
1058,2.40471
1059,2.66330833333
1061,2.297562
1063,2.28854833333
1064,2.1052275
1066,2.422255
1067,2.37081
1069,2.39442
1070,2.29534333333
1071,2.08
1075,2.34802142857
1077,2.53244
1078,2.467813
1079,2.73217
1082,2.12419
1085,2.16689666667
1087,2.46527033333
1088,2.60762
1089,2.708105
1091,2.49939416667
1092,2.58165
1093,2.60740633333
1094,2.52267
1096,2.45085
1099,2.574995
1100,2.3849
1102,2.04145866667
1105,2.28989
1106,1.99891
1109,2.534665
1110,2.79441666667
1111,2.57918333333
1112,2.224795
1113,1.98977
1114,1.87831333333
1115,2.70746
1117,2.45963
1118,2.40015
1119,2.73806428571
1120,2.213365
1122,2.52947
1123,2.27414
1124,2.384175
1125,2.19412
1126,2.503243
1127,2.503243
1130,2.406419
1131,2.3386075
1133,2.61704428571
1136,2.37198
1137,2.27668
1139,2.46026
1140,2.54935
1141,2.730152
1143,2.287845
1144,2.23262
1147,2.42889
1149,2.3751
1150,2.40535
1152,2.2063
1153,2.62505583333
1154,2.6406
1156,2.59170666667
1157,2.21966
1158,2.43454
1160,2.31251
1161,2.43542
1162,2.44392
1163,2.4416
1166,2.59014
1167,2.05215
1169,2.525781
1170,2.42717
1173,2.76634
1174,2.48579
1175,2.437836
1178,2.63764
1179,2.65037433333
1181,2.29819
1182,2.47561
1183,2.7330925
1184,2.7167
1186,2.42691
1187,2.503992
1188,2.10634
1189,2.41799
1190,2.52291
1193,2.5251975
1194,2.53639
1197,2.33135
1198,2.427562
1199,2.69934
1200,2.59467133333
1201,2.81891
1202,2.30635
1203,1.951105
1204,1.9320825
1207,2.54065
1209,2.27699
1210,2.08179333333
1211,2.52073
1213,2.006415
1214,2.10995
1217,2.49285
1219,1.9501675
1221,1.9601475
1222,2.338668
1223,2.338668
1225,2.627255
1226,2.43312966667
1229,2.32168666667
1232,2.638885
1233,2.27409
1234,2.68124666667
1235,2.68124666667
1236,2.20011
1239,1.93490333333
1240,2.480725
1241,2.263045
1242,2.781265
1244,2.54321
1245,2.79711
1246,2.379
1247,2.34587333333
1249,2.47841
1250,2.34759
1251,2.83012166667
1254,2.50584
1255,2.74048
1256,2.83012166667
1258,2.52304333333
1259,2.41244
1260,2.34726333333
1261,2.48118
1262,2.38204
1263,2.68018
1264,2.710885
1265,2.575295
1268,2.7617
1269,2.41039
1270,2.21857
1271,2.410245
1272,2.78981066667
1274,2.53732
1277,2.17518
1278,2.36918
1280,2.20023833333
1281,2.523415
1282,2.090555
1283,2.38356
1284,2.66804833333
1285,1.972745
1286,1.81642916667
1288,2.686475
1290,2.53749
1292,2.10097
1293,2.41333666667
1294,2.20513
1295,2.34821
1297,2.67198
1298,2.1489
1299,2.16313
1301,2.20896
1304,2.65530833333
1305,2.626
1306,2.70243
1307,2.14281666667
1308,2.429078
1309,2.03423
1310,2.32872
1311,2.33972
1312,2.53513
1313,2.405205
1314,2.49455
1315,2.53362
1318,2.686065
1319,2.439965
1321,2.38315
1322,2.02725
1324,2.594568
1325,2.38246
1327,2.26037
1328,2.4181
1329,2.43377
1330,1.91867666667
1331,2.31052
1332,2.72033
1333,1.942095
1334,2.17575
1336,2.5695
1337,2.57472083333
1339,2.173575
1341,2.31046
1342,2.512745
1343,2.47005333333
1346,2.22671666667
1350,2.410538
1351,2.52351
1352,2.489058
1353,2.58686333333
1354,2.495755
1358,2.02899533333
1360,2.26512
1361,2.54923033333
1362,2.09317
1363,2.6008325
1365,2.594605
1367,2.821655
1368,2.68015
1369,2.37554
1370,1.6660125
1371,2.6745
1372,2.49611
1373,2.49611
1374,2.52261
1375,2.81059328571
1376,2.55232333333
1378,1.92296
1379,2.04681
1380,2.03067
1381,1.93303333333
1382,2.04869333333
1383,1.932
1384,2.12599666667
1385,2.12599666667
1386,1.94452833333
1389,2.544305
1390,2.55572
1391,2.69329
1392,2.50917
1393,1.759102
1396,2.71941
1398,2.8233
1400,2.893935
1402,2.510645
1404,2.8296725
1406,2.8663
1407,2.18227166667
1409,2.578172
1410,2.39652
1411,2.405348
1412,2.73184466667
1413,2.484209
1415,1.81019
1416,2.11353666667
1417,2.51122
1418,2.43453
1420,1.995732
1421,2.36413
1423,2.40264642857
1424,2.20948
1425,2.70532
1426,2.11215
1428,2.411497
1429,2.379985
1430,2.680395
1432,2.67295
1435,2.40603
1437,2.20737666667
1438,2.40454
1440,2.41174
1441,2.4034115
1442,2.42226
1445,2.24688
1446,2.1435325
1447,2.55133
1448,1.95118
1450,2.27826
1451,1.958485
1452,2.67355666667
1455,2.66441
1456,2.56445428571
1457,2.4693
1459,2.40028583333
1460,2.62241
1461,2.39067
1462,2.3925
1463,1.75637
1464,2.706487
1465,2.694177
1466,2.07509333333
1467,2.35646
1469,2.34097
1470,2.654635
1474,1.90608
1475,2.0566675
1476,2.277145
1477,2.20319
1478,2.37852
1480,2.328425
1482,2.278955
1484,2.50427666667
1485,2.5157
1488,2.09463
1489,2.6101825
1493,2.1364425
1494,2.1189775
1495,2.27641
1498,2.48354
1499,2.10686416667
1500,2.21971
1502,2.40055
1503,2.00208666667
1505,2.60291833333
1507,1.87483
1508,1.829365
1510,2.71936
1511,2.29896
1513,2.70371666667
1514,2.1417
1515,2.1410075
1516,2.1623675
1517,2.78612
1518,2.75259871429
1519,1.931575
1520,2.1678475
1521,2.2585
1522,2.0269
1523,2.6794825
1524,2.1337375
1525,2.10520083333
1526,2.27283333333
1527,2.52562266667
1529,2.16747
1530,2.26108
1531,2.09365416667
1532,2.53075
1533,2.26012
1534,2.55024033333
1535,2.54805916667
1536,1.51361333333
1537,2.25027
1539,2.25582
1540,2.69377833333
1541,2.69582833333
1543,2.01527433333
1544,2.38218
1545,2.685065
1547,2.83759
1549,2.33694666667
1550,2.68852
1551,2.243055
1552,2.12617666667
1553,2.32229
1555,2.43288142857
1556,2.77262
1557,2.35084
1558,2.36161
1559,2.61856
1563,2.06904
1564,2.51525
1565,2.268705
1566,2.67284083333
1567,2.67284083333
1570,2.57366666667
1573,2.73124464286
1574,2.564415
1575,2.0239
1579,2.4633275
1580,2.45353
1581,2.5671
1582,2.31863
1583,2.19911
1584,2.16042
1585,2.21285333333
1586,1.871366
1589,2.28338
1590,2.19250333333
1591,1.99712
1592,2.10552533333
1594,2.24092666667
1596,2.84174416667
1597,2.28518766667
1598,2.24682
1599,2.57915166667
1600,2.35452
1601,2.37879
1602,2.23084
1603,2.814975
1604,1.75424666667
1605,2.33237
1606,2.55802
1607,2.52504
1608,1.877353
1611,1.67413
1613,2.60147
1614,2.18953
1615,1.64189933333
1618,2.23464
1619,2.4892925
1620,2.05268466667
1621,2.27233666667
1623,2.68066833333
1625,2.46450333333
1626,2.38477
1628,2.168545
1629,2.72382
1630,2.05950166667
1631,2.06303166667
1632,2.211356
1635,2.12568666667
1636,2.26802
1638,2.40312666667
1639,1.88671583333
1641,2.1661
1642,2.11455666667
1644,2.567947
1646,2.32372666667
1649,2.264835
1650,1.92327
1651,1.90012
1652,2.04428333333
1658,2.702795
1659,2.44353
1660,2.46753
1662,2.717595
1663,2.64739
1665,2.13148
1666,1.80516
1668,2.33275
1674,2.18414
1676,2.69736
1678,2.684185
1679,2.53609
1680,1.97667833333
1682,2.51211
1683,2.27141
1684,2.33908333333
1685,2.6857305
1686,2.47338
1687,2.61355
1688,2.62312
1689,2.59380142857
1690,2.62294
1693,2.74054
1694,2.28138
1695,2.49375
1697,2.76071
1698,2.75995
1699,2.717055
1700,2.47758
1701,2.20445666667
1706,2.46653
1707,2.61470071429
1708,2.4636
1709,2.64954
1710,1.90337233333
1711,2.450424
1712,2.56462
1714,2.72186166667
1716,2.38606
1717,2.22983
1718,2.33558
1719,2.662124
1720,2.06744133333
1723,2.151825
1725,2.05285
1727,2.26186
1728,2.248585
1729,2.249995
1730,1.95887
1732,2.73937
1734,2.56626666667
1735,2.60979083333
1736,2.43501
1737,2.18128833333
1739,2.1252575
1743,2.521332
1744,2.65037833333
1745,2.27716
1747,2.284285
1748,2.4038675
1750,2.43425
1751,2.1427
1752,2.43551666667
1754,2.57498
1755,2.393265
1756,2.276715
1757,2.26599833333
1758,2.17736
1759,2.6386325
1760,2.2814
1761,2.045075
1763,2.622455
1764,2.11840333333
1766,2.49353666667
1767,2.65335
1768,2.60568
1769,2.398022
1770,2.35730166667
1772,2.76177
1773,2.836695
1775,2.51381
1776,2.28347
1778,2.25982
1781,2.47109333333
1783,2.72032
1787,2.35882
1788,1.99475
1789,2.62056333333
1791,2.2015
1792,1.90624
1793,2.4574575
1794,2.683205
1795,2.58361
1796,2.58361
1798,2.322295
1799,2.607698
1800,2.52587666667
1801,2.6606425
1802,2.6231325
1803,2.37786
1806,2.32690166667
1807,2.77454
1808,2.0172
1809,2.19389333333
1810,2.26597
1812,2.17011
1813,2.54276166667
1814,2.10752
1817,2.09942
1819,2.15468
1820,2.17076
1822,2.39881
1823,2.70502
1825,2.65436
1826,2.69829
1827,1.95099
1828,2.53650333333
1831,2.26916666667
1832,2.712973
1833,2.653815
1834,2.24234
1836,2.39048
1837,2.36278
1838,2.772975
1839,2.68381
1840,2.63654
1842,2.6591275
1843,2.16477
1849,2.39563
1850,2.4026
1854,1.96339833333
1856,2.45881683333
1857,2.7309
1859,2.75546666667
1860,2.39571
1863,2.16476
1864,2.483085
1865,2.19769
1866,2.45145
1869,2.55863
1871,2.45145
1873,2.66610166667
1874,2.745355
1876,2.13061
1877,2.46285
1878,2.66436
1879,2.34579
1880,2.31647
1882,2.76470833333
1884,2.43903333333
1885,1.93699533333
1886,1.93699533333
1887,2.54026
1888,2.68564333333
1889,2.38947
1890,2.63394
1891,2.63394
1892,2.40573
1893,2.58278
1895,2.43528
1897,2.14114666667
1898,2.7534
1900,2.22191866667
1901,2.05165
1902,2.68224
1903,1.899312
1904,2.5538375
1905,2.65841366667
1906,2.2029725
1908,2.05803
1909,2.21058
1910,2.46934
1911,2.43977
1912,1.961085
1913,1.90691
1916,2.45894333333
1917,2.46276
1919,2.78776
1925,2.4614575
1926,2.49734666667
1928,2.524145
1929,2.61355733333
1930,2.509903
1932,2.57033333333
1934,2.509903
1935,2.4173
1936,2.35518166667
1937,2.641415
1938,2.57378083333
1940,2.3816
1942,2.13651
1944,2.409
1945,2.433644
1946,2.433644
1947,2.4099
1948,1.926875
1949,1.86504616667
1950,2.50933666667
1951,2.24511
1952,2.6878405
1953,2.50732666667
1954,2.52861333333
1955,2.38289
1957,2.2915
1958,2.18942
1960,2.5075315
1962,2.58145
1965,2.13051
1968,1.97537
1969,1.79703
1971,2.74695
1972,2.36006
1973,2.76643
1974,2.17539
1975,2.781855
1976,1.992795
1978,2.02467
1980,2.215945
1981,1.93237
1984,1.89038
1985,1.9773
1986,1.98951
1988,2.44943666667
1990,1.9249
1991,2.02975
1992,2.11717
1993,1.93315
1995,1.925015
1996,2.17317285714
1997,2.627055
1999,2.170442
2004,1.786599
2005,2.08485
2007,2.31896833333
2009,2.37287
2010,2.64054
2012,2.2708
2014,2.17548666667
2015,2.661615
2016,2.69798
2017,2.42120333333
2018,2.47866
2020,2.18969666667
2026,2.108316
2027,2.6497
2028,2.26157433333
2030,2.11605866667
2031,2.14269933333
2032,2.30432933333
2033,2.53124
2034,2.02765
2035,2.32749333333
2036,2.32749333333
2038,2.37069
2040,2.39984
2043,2.12806
2044,2.6776975
2045,2.21455333333
2046,2.592855
2048,2.59096
2049,2.69025716667
2051,1.99849
2053,2.10514
2054,2.27052
2055,2.28716
2057,2.30969857143
2058,2.14884
2059,2.1044545
2061,2.400376
2063,1.95162333333
2067,2.441495
2068,2.448345
2069,2.626775
2071,1.94800666667
2072,2.16925
2075,2.4007
2076,2.37102595238
2077,2.37102595238
2078,2.35266
2079,2.49502133333
2080,2.73446916667
2084,2.199195
2087,2.658875
2090,2.27769
2091,2.5582
2092,2.42784
2093,2.28357833333
2094,1.8383075
2096,2.647115
2099,2.30436583333
2100,2.451262
2101,1.95978
2102,1.811475
2104,1.76323
2105,1.77458
2108,2.17504533333
2110,2.31478
2111,2.10546333333
2112,2.427605
2114,2.52264
2116,2.46082
2119,2.45875733333
2120,2.45875733333
2121,2.698515
2122,2.53578666667
2123,2.27199
2124,2.16482666667
2125,2.29397
2127,2.746245
2128,2.33229
2129,2.31300033333
2131,2.61847
2132,2.32131
2134,2.30906
2135,2.14210833333
2138,2.24761
2140,2.10979
2141,2.077675
2142,2.36060333333
2143,2.119487
2144,1.97319642857
2145,1.93668833333
2147,1.98627
2150,2.17751
2152,2.32447
2155,2.60282
2156,2.2062
2159,2.720835
2161,2.4036
2162,2.39989
2164,2.43045
2165,2.73590666667
2168,2.427125
2170,1.883314
2171,2.13213333333
2172,2.470105
2174,2.00301666667
2175,2.76105
2177,2.62688
2178,2.56372
2179,2.79329
2180,2.69629
2183,2.23767
2184,2.286795
2185,2.79329
2186,2.69528
2187,2.18662
2191,2.18664
2192,2.297485
2193,2.25265
2194,2.27818
2195,2.79591
2196,2.80025
2197,2.42938833333
2198,2.44517666667
2199,2.02686
2200,2.27034
2202,2.4551175
2203,1.86291
2205,2.12664
2207,2.64966
2208,2.4204
2209,2.4204
2212,2.03045333333
2213,2.13513
2214,2.05103
2215,2.39894
2216,2.067748
2217,1.78077583333
2219,2.4792
2220,2.62894
2221,2.12959
2223,1.9769
2225,2.70814166667
2227,2.39009333333
2228,2.506275
2229,2.62667
2230,2.20272
2231,2.37949
2232,2.39406
2233,2.23202
2234,2.52715
2235,2.352315
2236,2.22093
2238,2.15415
2239,2.08656666667
2240,2.20425
2241,2.47519
2243,2.68525
2244,2.5324
2246,2.49588
2247,2.618895
2249,2.34276
2250,2.56807
2252,2.56010666667
2253,2.53564833333
2254,2.5548425
2255,2.59507
2256,2.28195
2260,2.64251
2261,1.87210366667
2262,2.48552
2263,2.42328916667
2264,2.23641
2265,2.85206416667
2266,2.535322
2267,2.74969
2268,2.01778142857
2269,2.37857
2271,2.09608
2272,2.36056
2274,2.50941452381
2276,2.25485
2278,2.48722
2280,2.12327
2282,2.54759792857
2285,1.83763
2286,2.37841
2287,2.30547
2289,2.52481
2290,2.132595
2294,2.38757
2295,2.4969
2296,2.3386
2301,2.343315
2302,2.43927
2304,2.293385
2305,2.40231
2307,2.30547
2308,2.33038
2309,2.15664
2311,2.37715
2313,2.1858035
2314,2.24498583333
2316,2.31004
2317,2.32638
2318,2.44232
2319,2.32362
2320,2.58678
2322,2.48242
2324,2.3005
2327,2.47783
2329,2.32658
2330,2.22308
2331,2.4032
2332,2.224745
2335,2.57628333333
2336,2.81247
2337,2.46812
2338,2.24293
2340,2.479715
2341,2.81247
2342,2.46142
2343,2.13857
2344,2.039818
2345,1.93316
2347,1.86665
2348,2.21215666667
2349,1.99119333333
2350,2.27152
2352,2.08799
2353,2.75397
2354,2.09148
2355,2.14643
2356,2.08784
2357,2.59385
2358,2.13857
2360,1.93504333333
2361,2.6737
2362,2.42461
2363,1.88883833333
2364,1.93605
2366,2.48265
2367,2.43311333333
2368,2.39984
2370,2.5929925
2371,2.66756
2372,2.4832155
2373,2.30122083333
2376,2.55024216667
2377,2.45608916667
2378,2.80376
2379,2.30651
2380,2.10833
2382,2.007033
2383,2.145826
2384,2.21021
2386,2.22324
2387,2.4991
2388,2.6116
2389,2.396185
2390,2.21334
2391,2.43162
2392,2.23351
2394,2.64605
2395,2.66701
2396,2.42979
2397,2.63004285714
2399,2.230905
2400,2.18033
2401,2.45316
2402,2.682515
2404,2.46257
2405,2.79491333333
2406,2.33874
2407,2.2050525
2408,2.54071
2411,2.337635
2412,2.73641
2414,2.65216
2415,2.6467525
2417,2.42781
2418,2.38136
2419,2.47048
2422,2.44518
2425,2.63138
2427,2.14314
2428,2.41285
2429,2.7112925
2430,2.51823
2431,2.70922833333
2432,1.98529333333
2434,2.6031755
2436,2.6324925
2437,2.20367
2438,2.279705
2440,2.50643333333
2441,2.23981
2444,2.669995
2445,2.4980375
2446,2.1622
2447,2.5650025
2450,2.46257
2452,2.51531666667
2454,2.53532
2457,2.56400166667
2458,2.18012
2459,2.45953
2460,2.55264833333
2463,2.11388
2467,2.05795
2469,1.99644166667
2472,2.1168
2473,2.39975166667
2476,2.71113
2477,2.02586
2479,2.20706
2480,2.6451475
2481,2.37548
2482,2.30929
2483,2.2066
2486,2.516787
2487,2.440815
2488,2.73
2491,2.7783
2492,2.331515
2493,2.00302
2494,2.57369
2495,2.39338333333
2496,2.4466875
2497,2.67492666667
2498,2.52380333333
2499,2.62864833333
2501,2.652768
2503,2.65561
2504,2.20486
2505,2.21680333333
2506,2.183625
2508,2.291445
2509,2.291445
2510,2.07737
2511,2.54522
2512,2.51818
2517,2.22145
2518,2.36167
2519,2.512845
2520,2.522175
2521,2.15786
2522,2.54521
2523,2.239425
2524,2.14377
2525,2.4801925
2526,2.61795
2527,2.54286
